sheet,item,description,quantity,unit,rate,amount,labor_types,vehicles,nlp_entities,total_fuel_liters,estimated_hours,estimated_cost_lkr,labor_hours,employee_count,excavation_volume,site_area,wall_area,floor_area,concrete_volume,steel_quantity,brick_quantity,total_cement,total_sand,building_complexity,labour_roles,Excavators,Bulldozers,Cranes,Dump Trucks,Loaders,Graders,Compactors,Pavers,Rollers,Trenchers,Skid Steers,Backhoe Loaders,Telehandlers,Forklifts,Scrapers,Concrete Mixers,Pile Drivers,Asphalt Mills,Manlifts,Drilling Rigs,vehicles_needed,masons,welders,laborers,fuel_liters,estimated_hours2,estimated_cost
SYN,Item_83,Synthetic entry,57.804279,pieces,142300.064874,8225552.651695,Semi-skilled,"Crane,Trailer",,132.799,82.547,12849598.16,396.141,70,481.474,1643.486,861.249,711.266,78.677,1637.532,2705,7181.775,3439.417,2,Painter_skilled;Carpenter_skilled;Welder_skilled,0,4,2,4,3,4,2,4,3,1,2,4,1,5,5,4,2,2,3,,56.127,8,2,11,132.799,82.547,12849598.16
SYN,Item_84,Synthetic entry,292.102753,units,41443.162283,12105661.79589,Semi-skilled,Excavator,,527.109,343.841,11114139.144,217.357,33,73.659,1430.423,358.77,850.346,119.183,642.088,2146,5614.341,4549.785,2,Painter_skilled,4,3,2,0,4,2,5,3,1,2,5,4,4,5,2,4,2,5,1,,73.555,11,7,44,527.109,343.841,11114139.144
SYN,Item_85,Synthetic entry,84.403388,units,51089.953506,4312165.168669,Semi-skilled,Excavator,,858.395,44.529,46168953.433,367.614,51,396.604,1809.867,845.037,1322.237,69.95,1932.035,1909,4088.494,694.719,4,Labourer_unskilled;ConcreteWorker_skilled;Carpenter_skilled;Mason_skilled,0,2,3,5,3,4,4,3,1,1,3,3,0,4,1,5,5,3,3,,51.831,9,6,23,858.395,44.529,46168953.433
SYN,Item_86,Synthetic entry,338.331244,pieces,167442.304047,56650963.026448,Semi-skilled,"Loader,Mixer",,760.508,11.757,3623580.993,71.251,51,181.394,1855.894,438.832,1053.69,198.47,962.303,3797,9559.951,839.397,5,Painter_skilled;Labourer_unskilled;Mason_skilled;Tiler_skilled,5,5,2,5,4,1,5,4,4,3,0,3,4,0,3,2,3,2,3,,69.161,3,2,42,760.508,11.757,3623580.993
SYN,Item_87,Synthetic entry,97.012646,pieces,45933.35094,4456115.914336,"Skilled,Unskilled",Excavator,,747.28,25.112,20287929.826,274.964,44,490.005,953.95,304.003,284.893,150.484,900.145,4775,5875.412,3811.573,4,Welder_skilled;Driver_unskilled,2,3,3,0,2,4,0,4,2,5,2,1,5,1,1,3,3,2,1,,46.013,4,3,44,747.28,25.112,20287929.826
SYN,Item_88,Synthetic entry,307.988504,kg,135003.404056,41579496.450115,"Skilled,Professional",Crane,,380.471,477.434,43349748.8,333.297,73,405.234,445.974,218.74,720.494,45.489,1642.458,2678,2473.702,4481.17,3,Tiler_skilled;Painter_skilled,5,1,1,3,5,0,3,1,0,2,2,1,1,0,2,0,1,2,3,,32.296,13,10,21,380.471,477.434,43349748.8
SYN,Item_89,Synthetic entry,19.239387,pieces,141799.436678,2728134.23863,"Skilled,Unskilled",None,,136.171,413.646,11467087.939,390.544,65,109.085,507.761,157.075,326.64,136.179,1972.586,1641,9902.045,4174.292,5,Painter_skilled,0,0,3,1,3,1,1,0,0,0,3,3,3,1,4,5,2,5,3,,35.978,20,5,49,136.171,413.646,11467087.939
SYN,Item_90,Synthetic entry,102.939284,pieces,93189.674214,9592878.339782,Unskilled,"Loader,Mixer",,11.541,107.116,46135153.888,409.734,2,263.412,1339.414,153.641,328.008,59.842,334.88,543,3717.558,3736.087,5,Tiler_skilled;Painter_skilled,0,0,4,4,1,5,1,4,5,4,3,2,2,1,5,4,1,2,4,,45.646,17,3,8,11.541,107.116,46135153.888
SYN,Item_91,Synthetic entry,111.464431,units,141536.271004,15776259.913323,Semi-skilled,Large Truck,,329.702,165.303,30741109.889,325.373,29,140.552,932.656,850.359,1144.066,96.615,1533.812,3218,9899.564,4287.815,4,Driver_unskilled;Labourer_unskilled,5,0,2,1,4,2,5,2,0,3,1,0,2,0,1,3,4,2,5,,36.937,3,3,34,329.702,165.303,30741109.889
SYN,Item_92,Synthetic entry,199.908797,bag,127763.041678,25540955.96291,"Skilled,Professional","Loader,Mixer",,797.129,55.065,1028890.095,286.239,8,322.94,1907.187,606.358,232.148,88.137,1439.782,3054,3198.032,1490.918,1,Driver_unskilled;Painter_skilled;ConcreteWorker_skilled,3,5,4,1,3,5,2,3,3,4,5,4,1,0,3,3,3,1,3,,63.037,13,5,19,797.129,55.065,1028890.095
SYN,Item_93,Synthetic entry,407.923948,units,52246.405584,21312560.034635,"Skilled,Unskilled","Crane,Trailer",,971.924,217.008,35206653.979,225.025,62,195.628,1649.211,979.535,353.01,129.21,1780.559,858,2119.427,2232.021,3,Painter_skilled,1,2,0,5,2,3,2,1,5,5,1,1,4,3,3,1,3,1,3,,57.42,6,5,27,971.924,217.008,35206653.979
SYN,Item_94,Synthetic entry,121.677419,units,20641.026276,2511546.802775,"Skilled,Professional",Large Truck,,221.227,397.601,4352609.262,494.639,23,374.152,480.495,988.643,602.135,180.121,895.411,2806,8701.972,1234.247,2,Carpenter_skilled;Mason_skilled;Painter_skilled;Driver_unskilled,5,0,1,5,0,4,1,0,1,1,0,2,4,3,5,3,1,0,0,,38.806,20,5,9,221.227,397.601,4352609.262
SYN,Item_95,Synthetic entry,453.08035,pieces,78413.680615,35527697.857832,"Skilled,Unskilled",Large Truck,,878.931,79.92,33430782.505,119.116,84,267.991,525.476,740.645,576.644,65.835,531.686,1577,8805.122,4872.725,3,Mason_skilled;Carpenter_skilled;Welder_skilled,3,4,4,2,4,1,5,5,3,0,5,3,1,1,0,4,3,0,3,,51.857,2,8,9,878.931,79.92,33430782.505
SYN,Item_96,Synthetic entry,188.198394,m3,167911.374961,31600651.101992,Professional,Crane,,864.863,238.789,18394962.109,45.768,57,188.198,244.948,582.294,1435.516,23.642,416.501,1882,7014.564,4856.119,2,Carpenter_skilled,4,4,2,5,1,1,4,4,1,3,2,0,1,0,5,2,2,4,4,,55.707,9,7,48,864.863,238.789,18394962.109
SYN,Item_97,Synthetic entry,72.781028,pieces,150291.892886,10938398.464309,Semi-skilled,None,,966.332,9.109,6730678.834,139.815,91,364.369,1393.016,506.877,1044.482,150.198,1411.07,3950,5551.94,4658.362,4,Painter_skilled;Welder_skilled,4,2,3,2,5,3,3,1,1,1,5,4,3,0,1,5,5,0,3,,44.982,19,4,22,966.332,9.109,6730678.834
SYN,Item_98,Synthetic entry,82.751148,m3,116522.925872,9642405.884227,"Skilled,Semi-skilled",Excavator,,259.698,386.048,2597507.113,154.354,35,82.751,1955.52,617.983,1465.485,195.267,451.204,1839,6618.142,4506.959,3,Painter_skilled;Welder_skilled;Carpenter_skilled;ConcreteWorker_skilled,0,2,3,0,0,0,2,4,2,1,5,1,4,4,1,0,3,5,1,,43.99,16,5,34,259.698,386.048,2597507.113
SYN,Item_99,Synthetic entry,257.623608,kg,175695.154971,45263219.731748,"Skilled,Unskilled","Crane,Trailer",,415.646,26.375,49002994.306,189.039,80,388.638,602.615,583.641,1421.808,159.887,597.04,4859,5203.091,4169.923,2,Carpenter_skilled;Tiler_skilled;Welder_skilled;Painter_skilled,2,4,1,5,2,3,0,2,4,4,1,3,2,0,0,0,4,1,1,,43.857,11,2,32,415.646,26.375,49002994.306
SYN,Item_100,Synthetic entry,315.710292,units,29725.796018,9384739.740775,Professional,"Crane,Trailer",,936.11,497.533,25971730.548,463.806,82,236.613,1429.322,556.692,712.93,74.789,578.072,2422,3215.19,4977.157,1,ConcreteWorker_skilled;Driver_unskilled,3,5,3,4,4,3,3,3,0,5,2,3,1,0,3,5,5,1,5,,58.067,19,6,14,936.11,497.533,25971730.548
SYN,Item_101,Synthetic entry,172.059573,units,41652.726678,7166750.366502,"Skilled,Professional","Crane,Trailer",,607.375,253.129,16190861.347,399.294,65,143.155,1875.889,338.876,764.065,65.422,1373.762,3674,2034.811,2140.507,5,ConcreteWorker_skilled;Welder_skilled;Driver_unskilled,2,5,2,4,2,3,2,5,5,4,5,0,0,2,2,1,0,3,4,,51.264,9,7,26,607.375,253.129,16190861.347
SYN,Item_102,Synthetic entry,319.661317,kg,144791.093832,46284111.744208,Professional,Trailer,,657.367,226.078,7332835.126,444.617,4,243.809,1730.258,306.572,768.316,143.42,215.766,4181,8624.133,750.521,4,Mason_skilled;Driver_unskilled;ConcreteWorker_skilled,4,0,0,0,1,4,3,3,0,3,1,5,5,1,1,0,2,2,1,,43.606,12,2,8,657.367,226.078,7332835.126
SYN,Item_103,Synthetic entry,252.230415,units,78916.449675,19905128.851852,Skilled,Excavator,,337.489,145.741,41127322.733,283.792,13,97.405,1241.614,313.86,1012.491,22.881,1670.943,4864,9619.652,1244.228,1,Labourer_unskilled;Welder_skilled,1,3,2,0,1,1,1,1,0,2,0,2,4,2,1,3,1,1,3,,33.528,17,4,34,337.489,145.741,41127322.733
SYN,Item_104,Synthetic entry,441.867201,m3,180014.054472,79542306.390204,Skilled,Trailer,,952.281,329.17,19137668.202,68.62,37,441.867,1797.604,885.219,1008.112,169.396,509.135,4101,5373.681,2045.263,5,Mason_skilled;Tiler_skilled,5,1,2,5,3,5,2,4,3,1,3,5,4,3,0,0,1,0,1,,45.097,4,9,27,952.281,329.17,19137668.202
SYN,Item_105,Synthetic entry,466.840732,pieces,149418.588083,69754683.035074,"Skilled,Unskilled",Crane,,753.709,126.367,44503392.397,497.775,39,168.028,1740.717,403.098,575.761,129.102,202.026,3654,8992.557,951.974,1,Tiler_skilled;Carpenter_skilled;Mason_skilled;ConcreteWorker_skilled,2,5,3,2,2,4,0,4,2,1,3,1,1,2,4,3,0,5,4,,51.686,13,8,27,753.709,126.367,44503392.397
SYN,Item_106,Synthetic entry,139.63403,bag,178187.644473,24881058.893972,Unskilled,Large Truck,,14.315,128.569,30826545.365,227.559,62,90.49,1451.729,297.232,479.966,181.249,1121.13,4331,3418.016,2107.094,5,Driver_unskilled;ConcreteWorker_skilled;Mason_skilled,0,0,3,0,1,4,1,0,0,1,3,5,2,3,2,5,1,5,0,,37.71,4,2,23,14.315,128.569,30826545.365
SYN,Item_107,Synthetic entry,391.718925,units,159745.755497,62575435.616598,"Skilled,Professional",Trailer,,67.115,35.248,433050.539,14.61,16,309.179,245.471,710.407,1175.779,186.871,1233.75,4605,5419.556,2599.253,3,Driver_unskilled,1,2,3,5,2,3,2,0,3,0,0,4,2,3,5,3,2,1,3,,53.975,14,6,8,67.115,35.248,433050.539
SYN,Item_108,Synthetic entry,479.333696,units,93300.528705,44722087.262922,Skilled,None,,163.062,261.289,24474066.298,206.953,1,219.383,583.762,485.076,1434.732,27.527,259.343,792,9202.728,3286.906,3,Mason_skilled,5,5,1,2,1,2,3,3,0,0,1,0,3,2,3,1,2,2,3,,42.895,14,9,43,163.062,261.289,24474066.298
SYN,Item_109,Synthetic entry,336.933768,kg,55823.97037,18808980.681484,Professional,"Crane,Trailer",,417.756,187.23,26160946.876,401.322,78,498.188,211.479,102.727,1055.779,178.591,1121.462,4588,9159.683,702.971,1,Driver_unskilled;ConcreteWorker_skilled;Labourer_unskilled,5,3,3,4,1,0,5,1,5,0,0,2,3,2,0,4,2,1,1,,40.548,16,10,17,417.756,187.23,26160946.876
SYN,Item_110,Synthetic entry,30.209289,bag,169057.369058,5107102.919453,"Skilled,Professional",Trailer,,668.272,418.445,33089631.09,410.111,73,430.06,1904.954,687.254,566.535,196.72,392.2,3428,4401.504,1652.856,5,Mason_skilled,2,5,0,1,2,0,2,3,2,1,5,5,5,3,0,1,3,5,5,,54.262,18,2,46,668.272,418.445,33089631.09
SYN,Item_111,Synthetic entry,364.053666,units,178522.016633,64991594.616957,"Skilled,Unskilled","Loader,Mixer",,237.639,470.743,16623285.762,456.24,100,182.86,1645.043,762.14,376.044,147.035,584.816,2516,1949.924,1521.656,4,Tiler_skilled,4,0,4,5,5,2,0,3,1,1,2,0,3,4,2,0,2,2,2,,45.176,20,4,26,237.639,470.743,16623285.762
SYN,Item_112,Synthetic entry,144.187031,bag,164095.761911,23660480.70963,Semi-skilled,Excavator,,598.836,230.103,24604823.651,13.201,18,68.261,1587.896,670.905,1369.141,137.698,1449.507,4602,6566.177,895.472,1,ConcreteWorker_skilled;Painter_skilled,5,2,5,3,4,5,3,0,5,4,3,1,0,3,3,2,0,4,5,,55.527,7,1,19,598.836,230.103,24604823.651
SYN,Item_113,Synthetic entry,91.90074,units,86982.095421,7993718.935941,Professional,Crane,,247.692,405.405,47759578.194,37.131,34,50.422,1777.979,860.22,617.373,53.241,1865.979,4144,4988.13,3932.064,4,Carpenter_skilled;Painter_skilled;Tiler_skilled;Labourer_unskilled,2,3,2,1,0,2,2,2,0,1,2,2,0,3,0,2,5,3,5,,34.469,11,6,36,247.692,405.405,47759578.194
SYN,Item_114,Synthetic entry,158.145543,pieces,33567.866752,5308608.514847,Unskilled,Large Truck,,807.707,198.553,17967243.433,66.95,8,351.385,426.563,337.099,1078.61,99.051,1872.949,3072,7038.449,2618.286,4,Driver_unskilled,2,5,4,1,3,0,1,2,2,4,4,4,1,4,3,2,2,4,0,,43.894,5,3,44,807.707,198.553,17967243.433
SYN,Item_115,Synthetic entry,70.195975,kg,184657.079415,12962183.730188,Professional,"Crane,Trailer",,803.286,394.02,48276468.476,44.515,94,73.963,1233.502,986.315,725.411,104.552,504.534,4661,2912.543,4523.03,4,Tiler_skilled;Carpenter_skilled;Mason_skilled,1,3,2,4,3,0,4,4,0,3,2,1,5,5,2,1,4,4,4,,63.736,13,7,17,803.286,394.02,48276468.476
SYN,Item_116,Synthetic entry,385.531783,kg,156481.971988,60328773.66789,"Skilled,Semi-skilled","Loader,Mixer",,202.426,377.205,38741701.28,85.412,15,165.685,1756.842,582.719,611.737,88.888,857.213,3871,8670.568,4883.91,5,Driver_unskilled,3,4,3,4,4,0,0,2,0,4,3,2,5,1,4,1,5,0,1,,43.636,11,1,40,202.426,377.205,38741701.28
SYN,Item_117,Synthetic entry,189.192448,units,37865.651964,7163895.390185,"Skilled,Semi-skilled",Large Truck,,100.123,365.346,7154543.299,352.633,25,130.205,1662.195,783.883,320.096,55.88,941.115,2002,4793.623,1743.414,1,ConcreteWorker_skilled;Welder_skilled;Carpenter_skilled;Tiler_skilled,0,3,3,5,2,2,1,0,4,3,0,1,2,5,0,3,3,0,3,,34.61,20,9,47,100.123,365.346,7154543.299
SYN,Item_118,Synthetic entry,83.845743,kg,173760.800078,14569103.386814,"Unskilled,Semi-skilled",Large Truck,,363.558,199.96,6117316.597,495.936,55,166.895,1301.989,561.285,299.119,52.612,1175.615,2235,3803.211,4489.834,3,Driver_unskilled;Mason_skilled;Welder_skilled;Tiler_skilled,5,0,3,3,4,5,3,2,4,3,0,5,4,1,4,4,4,4,1,,66.227,12,2,26,363.558,199.96,6117316.597
SYN,Item_119,Synthetic entry,318.549064,m3,115156.26865,36682921.59219,"Skilled,Semi-skilled",Crane,,745.1,223.22,43134757.052,345.843,19,318.549,926.455,273.497,906.371,194.698,575.662,1114,3667.783,2110.527,5,Labourer_unskilled;ConcreteWorker_skilled,0,0,2,4,5,5,1,5,4,4,0,1,0,4,3,2,3,4,1,,57.688,4,9,40,745.1,223.22,43134757.052
SYN,Item_120,Synthetic entry,460.441115,m3,23580.875721,10857604.709654,"Skilled,Professional","Crane,Trailer",,424.347,106.269,19600745.479,256.016,93,460.441,975.478,179.406,518.729,53.916,1055.651,4842,1258.68,1237.105,1,ConcreteWorker_skilled,3,3,2,2,5,4,1,2,1,2,5,5,4,2,4,2,4,3,4,,70.685,16,2,39,424.347,106.269,19600745.479
SYN,Item_121,Synthetic entry,415.221859,units,148761.273706,61768932.615413,"Skilled,Professional","Crane,Trailer",,683.084,333.045,14395100.711,205.596,87,271.227,866.372,352.911,303.406,170.712,1011.848,2356,3520.948,4880.511,5,Painter_skilled;Labourer_unskilled;Carpenter_skilled,1,3,1,5,2,3,4,3,5,3,2,0,1,0,3,0,5,2,1,,42.022,7,5,13,683.084,333.045,14395100.711
SYN,Item_122,Synthetic entry,417.304906,m3,133415.866882,55675095.788102,"Skilled,Professional",None,,952.967,430.805,35535453.388,331.68,23,417.305,394.677,461.546,599.978,64.929,841.921,4841,2853.844,1221.427,2,Mason_skilled,0,2,5,1,1,4,3,5,1,2,3,3,5,3,1,0,2,1,5,,47.024,15,6,32,952.967,430.805,35535453.388
SYN,Item_123,Synthetic entry,203.149649,bag,105985.776899,21530973.376024,"Unskilled,Semi-skilled",None,,98.851,95.402,4791781.911,157.096,22,194.144,639.676,595.867,1134.049,58.062,1774.106,2650,8007.453,4189.862,3,Painter_skilled;Driver_unskilled,1,2,2,3,0,3,2,0,3,5,2,2,5,5,2,4,0,2,0,,43.881,9,3,31,98.851,95.402,4791781.911
SYN,Item_124,Synthetic entry,123.127633,kg,30858.062238,3799480.162332,"Skilled,Semi-skilled",Excavator,,59.431,420.885,7586791.944,63.224,31,254.023,1734.589,798.654,958.707,26.063,1186.906,4798,7425.358,3263.273,1,Carpenter_skilled;Mason_skilled;Painter_skilled;Driver_unskilled,4,3,2,4,4,0,2,0,0,4,0,1,0,2,4,0,4,1,2,,42.575,14,2,43,59.431,420.885,7586791.944
SYN,Item_125,Synthetic entry,145.935318,units,114207.592161,16666921.28003,"Skilled,Professional",Large Truck,,302.458,213.106,39101486.501,461.57,55,259.203,1817.152,873.791,1203.108,78.556,1612.795,1713,4373.529,4824.182,1,ConcreteWorker_skilled;Tiler_skilled,3,2,1,2,2,3,0,4,2,1,3,2,5,0,4,2,5,2,1,,55.243,19,1,7,302.458,213.106,39101486.501
SYN,Item_126,Synthetic entry,30.551023,kg,24474.530769,747721.952438,Professional,None,,335.004,328.973,19594880.736,366.886,9,468.53,1509.602,301.281,708.597,24.486,535.661,1652,9920.489,2951.728,3,Driver_unskilled;ConcreteWorker_skilled,4,0,2,5,3,5,0,2,4,2,2,2,0,4,3,4,2,2,3,,52.689,2,3,17,335.004,328.973,19594880.736
SYN,Item_127,Synthetic entry,304.951223,m3,128796.3189,39276594.966453,"Skilled,Professional",None,,20.477,387.254,16461523.551,392.468,67,304.951,609.091,574.292,1309.58,110.511,477.421,617,7086.557,3606.809,5,Labourer_unskilled;Mason_skilled,0,2,5,2,3,2,1,1,4,1,4,2,1,5,5,4,1,0,3,,54.929,12,5,43,20.477,387.254,16461523.551
SYN,Item_128,Synthetic entry,250.341994,kg,41446.929788,10375907.048306,"Skilled,Unskilled",Crane,,299.761,321.32,48826814.667,192.935,95,286.288,931.968,668.627,362.422,41.995,1516.54,774,1877.879,2787.688,1,Labourer_unskilled;Painter_skilled;ConcreteWorker_skilled;Welder_skilled,2,2,1,1,5,3,0,5,3,2,2,5,1,0,3,3,3,5,1,,41.725,8,10,12,299.761,321.32,48826814.667
SYN,Item_129,Synthetic entry,204.696892,pieces,20201.125278,4135107.559309,"Skilled,Professional",Large Truck,,734.408,28.769,1470563.842,57.6,53,239.641,950.744,618.482,568.525,177.47,1082.878,1103,2269.583,2650.208,4,Painter_skilled,0,5,0,1,3,0,0,0,5,4,5,1,4,5,4,4,3,0,3,,57.674,16,7,25,734.408,28.769,1470563.842
SYN,Item_130,Synthetic entry,220.082998,pieces,52272.367108,11504259.265685,Semi-skilled,Crane,,492.62,72.609,18828879.888,321.207,27,489.871,671.236,511.927,913.08,83.563,1974.622,3118,2057.618,4866.167,5,Painter_skilled,1,0,1,4,0,0,1,1,5,1,1,0,0,3,3,4,3,2,4,,34.15,11,5,36,492.62,72.609,18828879.888
SYN,Item_131,Synthetic entry,30.205729,kg,109759.082223,3315353.092917,"Skilled,Unskilled",Trailer,,786.226,69.86,14942590.253,41.978,85,161.47,1920.476,900.517,424.812,133.006,340.554,1956,7668.098,1912.323,1,Tiler_skilled;Painter_skilled,0,5,1,2,4,3,4,0,1,4,3,5,1,5,3,1,3,4,5,,51.311,10,7,21,786.226,69.86,14942590.253
SYN,Item_132,Synthetic entry,496.081379,kg,185000.066191,91775087.951123,"Skilled,Unskilled","Loader,Mixer",,27.319,196.059,23368272.614,290.709,31,208.551,789.734,248.66,1393.551,31.659,1351.741,4413,8248.697,776.076,2,Tiler_skilled;Driver_unskilled;Carpenter_skilled,3,0,2,2,5,3,5,5,2,2,1,0,1,5,5,2,4,0,0,,43.137,6,1,16,27.319,196.059,23368272.614
SYN,Item_133,Synthetic entry,70.51322,units,172133.320702,12137674.711991,"Skilled,Unskilled",Excavator,,86.005,458.96,19974767.4,367.458,31,365.515,1520.174,244.004,1329.049,137.486,1027.703,2307,9808.96,1644.418,4,Painter_skilled;Tiler_skilled;ConcreteWorker_skilled,3,1,2,1,0,5,5,4,4,2,1,2,4,1,5,2,1,1,4,,53.975,11,8,6,86.005,458.96,19974767.4
SYN,Item_134,Synthetic entry,295.519174,units,108648.21789,32107631.607425,"Skilled,Professional",Crane,,663.888,373.59,17619215.728,116.118,58,71.99,1563.176,420.271,642.475,159.227,1737.269,1492,7223.807,1358.442,5,Carpenter_skilled;Painter_skilled,2,0,4,3,1,4,0,4,0,4,5,1,2,5,2,0,3,1,4,,44.753,14,5,13,663.888,373.59,17619215.728
SYN,Item_135,Synthetic entry,133.572965,units,71828.402022,9594332.629291,"Unskilled,Semi-skilled",Trailer,,661.946,230.425,3046738.144,112.426,28,438.907,946.403,316.135,850.111,130.264,623.861,1197,5844.9,898.183,1,Labourer_unskilled,4,5,1,5,2,0,2,3,0,5,5,2,2,4,1,3,2,0,0,,44.566,14,9,11,661.946,230.425,3046738.144
SYN,Item_136,Synthetic entry,420.278709,units,181410.169103,76242831.670081,Skilled,Crane,,230.037,287.731,22094111.353,447.994,4,414.83,892.163,387.111,1480.769,177.782,1914.105,866,7656.596,2928.819,1,Driver_unskilled;Tiler_skilled;Painter_skilled;Labourer_unskilled,1,1,0,2,5,1,1,3,5,0,2,2,5,3,4,5,0,3,3,,41.406,2,9,22,230.037,287.731,22094111.353
SYN,Item_137,Synthetic entry,471.777115,kg,50712.205822,23924858.157989,Unskilled,Trailer,,615.239,429.005,27463075.505,216.908,86,106.947,741.88,165.044,727.727,162.461,1149.676,1105,9357.787,3969.496,3,Painter_skilled,0,3,2,2,4,4,2,1,1,5,1,2,5,4,2,0,5,3,5,,55.766,20,1,34,615.239,429.005,27463075.505
SYN,Item_138,Synthetic entry,91.763376,units,181980.074913,16699106.03875,"Unskilled,Semi-skilled","Loader,Mixer",,650.173,406.6,18943961.521,40.185,91,142.223,550.256,255.777,1151.371,184.673,1561.77,4945,9270.09,4951.142,1,Painter_skilled;Labourer_unskilled;Carpenter_skilled;Mason_skilled,5,0,1,2,4,0,1,3,5,5,1,0,2,4,5,4,2,0,3,,53.679,17,4,19,650.173,406.6,18943961.521
SYN,Item_139,Synthetic entry,100.662043,m3,73289.462868,7377467.062666,Professional,"Crane,Trailer",,750.053,45.881,35898227.048,70.98,77,100.662,1597.182,774.295,1326.457,90.073,1514.536,3413,8899.609,1647.338,3,Labourer_unskilled;Mason_skilled;Driver_unskilled;Painter_skilled,3,3,4,5,3,4,3,3,5,2,0,4,0,5,2,1,3,5,4,,50.899,19,3,29,750.053,45.881,35898227.048
SYN,Item_140,Synthetic entry,269.477285,units,71236.843698,19196711.231706,"Skilled,Professional",Large Truck,,965.66,346.983,200176.64,483.585,52,77.844,758.897,425.229,860.989,188.802,1272.526,4919,5507.282,3522.514,4,Painter_skilled,5,2,4,0,3,5,0,2,0,1,5,3,3,4,2,3,5,4,1,,48.99,19,1,37,965.66,346.983,200176.64
SYN,Item_141,Synthetic entry,398.187956,m3,120346.807536,47920649.303885,"Unskilled,Semi-skilled",Crane,,918.867,328.83,37206747.185,181.877,34,398.188,241.565,799.336,606.825,133.846,1555.675,569,2283.998,2350.904,5,Labourer_unskilled,0,4,4,5,3,1,4,0,0,3,3,5,1,1,5,5,2,0,3,,46.579,5,8,47,918.867,328.83,37206747.185
SYN,Item_142,Synthetic entry,49.702939,m3,150772.770428,7493849.811444,Skilled,Trailer,,195.399,401.817,30456194.111,176.191,19,49.703,630.979,226.03,1140.372,87.648,1680.833,3795,2226.696,1127.978,3,Driver_unskilled;Mason_skilled;ConcreteWorker_skilled,2,2,5,5,2,3,1,3,0,5,1,2,5,5,1,5,2,4,1,,58.18,14,5,31,195.399,401.817,30456194.111
SYN,Item_143,Synthetic entry,442.992744,bag,162605.20708,72032926.873057,Unskilled,Crane,,587.798,107.306,49157747.216,413.636,78,87.785,1438.161,190.07,278.179,106.436,1861.41,4073,9922.685,4369.385,4,ConcreteWorker_skilled,1,4,2,1,0,5,2,1,1,3,3,2,2,5,3,3,2,0,2,,45.025,13,9,8,587.798,107.306,49157747.216
SYN,Item_144,Synthetic entry,203.202436,bag,41203.975161,8372748.125599,Unskilled,Excavator,,858.262,394.38,42858510.387,177.732,95,259.165,1445.226,327.826,296.944,88.874,1057.877,3537,1905.436,2810.953,4,Painter_skilled;ConcreteWorker_skilled;Tiler_skilled;Mason_skilled,4,2,3,4,1,0,1,0,1,3,3,3,1,2,2,5,0,4,3,,39.458,13,8,47,858.262,394.38,42858510.387
SYN,Item_145,Synthetic entry,302.575778,m3,106896.224666,32344208.343578,"Skilled,Semi-skilled",None,,153.418,461.832,11960990.536,276.194,79,302.576,1677.558,675.975,246.58,135.069,529.437,3589,8796.529,2586.165,5,Carpenter_skilled,3,1,3,4,1,2,1,4,5,3,3,5,2,5,5,3,2,3,5,,55.273,6,1,21,153.418,461.832,11960990.536
SYN,Item_146,Synthetic entry,446.236723,bag,80520.498899,35931203.563015,"Skilled,Professional","Crane,Trailer",,625.183,26.392,34225667.978,304.798,62,161.379,766.864,651.33,574.042,127.761,1154.152,2474,4747.104,3994.569,3,ConcreteWorker_skilled;Carpenter_skilled,3,3,5,1,3,3,1,4,2,0,3,3,4,2,4,1,2,5,4,,62.381,18,10,25,625.183,26.392,34225667.978
SYN,Item_147,Synthetic entry,245.346266,pieces,61281.534988,15035195.784054,"Skilled,Unskilled",Large Truck,,584.611,162.328,45746866.335,240.289,63,283.089,1524.158,939.074,596.663,156.067,449.388,4658,6893.494,4198.469,2,Labourer_unskilled,0,3,0,0,0,4,3,4,0,4,0,0,2,1,0,4,2,2,4,,35.218,20,3,17,584.611,162.328,45746866.335
SYN,Item_148,Synthetic entry,279.144028,kg,70696.309578,19734452.620338,Semi-skilled,"Loader,Mixer",,862.815,275.442,48014376.314,71.126,16,107.666,750.825,273.991,359.567,151.845,1731.914,4256,8462.905,3083.872,1,Driver_unskilled;Painter_skilled;Labourer_unskilled;Mason_skilled,0,5,1,1,5,4,4,4,3,2,3,4,4,5,4,5,2,2,1,,64.612,17,9,38,862.815,275.442,48014376.314
SYN,Item_149,Synthetic entry,73.501098,pieces,164644.81995,12101575.046337,"Skilled,Unskilled",Crane,,170.116,223.192,23436590.341,231.957,83,50.558,1531.244,519.847,1244.615,142.049,514.444,4263,9171.801,4161.296,2,Carpenter_skilled;Driver_unskilled;Labourer_unskilled,2,3,0,4,2,4,0,0,1,2,2,2,1,5,0,1,2,5,0,,45.826,18,3,18,170.116,223.192,23436590.341
